County,Date,New Cases,New Positive Tests,Total Test Encounters
Maui,2021-12-14,34,24,933
Missing,2021-12-14,0,1,407
Hawaii,2021-12-15,28,19,570
Honolulu,2021-12-15,669,504,4838
Kauai,2021-12-15,10,10,409
Maui,2021-12-15,27,15,840
Missing,2021-12-15,0,0,366
Hawaii,2021-12-16,27,17,799
Honolulu,2021-12-16,763,607,6733
Kauai,2021-12-16,22,23,665
Maui,2021-12-16,36,23,937
Missing,2021-12-16,0,0,600
Hawaii,2021-12-17,30,24,913
Honolulu,2021-12-17,823,622,7136
Kauai,2021-12-17,11,14,623
Maui,2021-12-17,41,24,1007
Missing,2021-12-17,0,0,507
Hawaii,2021-12-18,25,15,661
Honolulu,2021-12-18,796,623,7310
Kauai,2021-12-18,20,20,409
Maui,2021-12-18,52,49,1149
Missing,2021-12-18,0,0,574
Hawaii,2021-12-19,8,6,342
Honolulu,2021-12-19,668,534,5279
Kauai,2021-12-19,15,15,390
Maui,2021-12-19,32,27,551
Missing,2021-12-19,0,0,479
Hawaii,2021-12-20,38,16,481
Honolulu,2021-12-20,983,752,6534
Kauai,2021-12-20,9,11,431
Maui,2021-12-20,62,37,1061
Missing,2021-12-20,0,4,607
Hawaii,2021-12-21,62,42,823
Honolulu,2021-12-21,1335,1046,7237
Kauai,2021-12-21,63,52,800
Maui,2021-12-21,111,76,1111
Missing,2021-12-21,0,0,623
Hawaii,2021-12-22,90,59,739
Honolulu,2021-12-22,1830,1481,9437
Kauai,2021-12-22,67,66,881
Maui,2021-12-22,121,79,1084
Missing,2021-12-22,0,0,759
Hawaii,2021-12-23,105,62,859
Honolulu,2021-12-23,1760,1446,10448
Kauai,2021-12-23,46,45,749
Maui,2021-12-23,162,111,1167
Missing,2021-12-23,0,0,707
Hawaii,2021-12-24,134,77,783
Honolulu,2021-12-24,1722,1467,10074
Kauai,2021-12-24,30,29,400
Maui,2021-12-24,169,155,1294
Missing,2021-12-24,0,1,857
Hawaii,2021-12-25,73,49,395
Honolulu,2021-12-25,849,695,3392
Kauai,2021-12-25,24,22,370
Maui,2021-12-25,66,61,355
Missing,2021-12-25,0,0,374
Hawaii,2021-12-26,60,48,398
Honolulu,2021-12-26,1020,799,5163
Kauai,2021-12-26,49,50,394
Maui,2021-12-26,114,102,976
Missing,2021-12-26,0,1,534
Hawaii,2021-12-27,109,63,433
Honolulu,2021-12-27,2071,1705,9026
Kauai,2021-12-27,93,94,895
Maui,2021-12-27,259,177,1223
Missing,2021-12-27,0,2,657
Hawaii,2021-12-28,300,218,1544
Honolulu,2021-12-28,2355,1909,9702
Kauai,2021-12-28,118,109,1031
Maui,2021-12-28,325,274,2014
Missing,2021-12-28,0,0,795
Hawaii,2021-12-29,200,139,1114
Honolulu,2021-12-29,3047,2535,12279
Kauai,2021-12-29,148,148,1292
Maui,2021-12-29,370,279,1920
Missing,2021-12-29,0,0,696
Hawaii,2021-12-30,329,266,1808
Honolulu,2021-12-30,3038,2633,13205
Kauai,2021-12-30,118,118,1211
Maui,2021-12-30,413,318,1796
Missing,2021-12-30,0,0,900
Hawaii,2021-12-31,269,188,1372
Honolulu,2021-12-31,2098,1816,9699
Kauai,2021-12-31,109,108,744
Maui,2021-12-31,372,347,1747
Missing,2021-12-31,0,0,775
Hawaii,2022-01-01,186,153,696
Honolulu,2022-01-01,1257,1065,4863
Kauai,2022-01-01,81,79,694
Maui,2022-01-01,156,139,901
Missing,2022-01-01,0,0,568
Hawaii,2022-01-02,121,113,655
Honolulu,2022-01-02,1613,1303,7352
Kauai,2022-01-02,71,70,556
Maui,2022-01-02,110,110,687
Missing,2022-01-02,0,0,613
Hawaii,2022-01-03,274,299,1583
Honolulu,2022-01-03,2093,1668,8836
Kauai,2022-01-03,160,157,1096
Maui,2022-01-03,396,397,2032
Missing,2022-01-03,0,0,574
Hawaii,2022-01-04,507,398,1685
Honolulu,2022-01-04,3565,2959,11891
Kauai,2022-01-04,242,232,1302
Maui,2022-01-04,821,693,3270
Missing,2022-01-04,0,4,806
Hawaii,2022-01-05,425,341,1490
Honolulu,2022-01-05,3556,2969,12751
Kauai,2022-01-05,282,271,1579
Maui,2022-01-05,775,614,2500
Missing,2022-01-05,0,0,671
Hawaii,2022-01-06,494,385,2287
Honolulu,2022-01-06,3827,3198,14270
Kauai,2022-01-06,288,268,1698
Maui,2022-01-06,723,647,3091
Missing,2022-01-06,0,0,802
Hawaii,2022-01-07,446,367,2003
Honolulu,2022-01-07,3667,3153,14649
Kauai,2022-01-07,258,246,1419
Maui,2022-01-07,788,687,2980
Missing,2022-01-07,0,1,780
Hawaii,2022-01-08,318,229,1434
Honolulu,2022-01-08,3190,2736,13612
Kauai,2022-01-08,178,175,1061
Maui,2022-01-08,698,642,3032
Missing,2022-01-08,0,2,645
Hawaii,2022-01-09,209,197,835
Honolulu,2022-01-09,2128,1800,8666
Kauai,2022-01-09,153,149,748
Maui,2022-01-09,263,251,909
Missing,2022-01-09,0,0,378
Hawaii,2022-01-10,317,213,1394
Honolulu,2022-01-10,3517,2608,13644
Kauai,2022-01-10,192,174,1109
Maui,2022-01-10,681,554,2523
Missing,2022-01-10,0,0,646
Hawaii,2022-01-11,565,470,2287
Honolulu,2022-01-11,4021,3134,13575
Kauai,2022-01-11,314,294,1491
Maui,2022-01-11,924,818,3159
Missing,2022-01-11,0,0,710
Hawaii,2022-01-12,476,431,2089
Honolulu,2022-01-12,3379,2636,13179
Kauai,2022-01-12,187,169,825
Maui,2022-01-12,606,493,2402
Missing,2022-01-12,0,0,557
Hawaii,2022-01-13,601,484,2154
Honolulu,2022-01-13,3224,2559,11545
Kauai,2022-01-13,443,426,1298
Maui,2022-01-13,866,765,2596
Missing,2022-01-13,0,0,529
Hawaii,2022-01-14,530,408,989
Honolulu,2022-01-14,3206,2679,6381
Kauai,2022-01-14,239,227,693
Maui,2022-01-14,653,585,1128
Missing,2022-01-14,0,1,256
Hawaii,2022-01-15,373,301,324
Honolulu,2022-01-15,2683,2326,3957
Kauai,2022-01-15,229,217,236
Maui,2022-01-15,590,558,611
Missing,2022-01-15,0,1,93
Hawaii,2022-01-16,121,135,484
Honolulu,2022-01-16,1833,1515,2577
Kauai,2022-01-16,93,85,101
Maui,2022-01-16,326,312,342
Missing,2022-01-16,0,0,106
Hawaii,2022-01-17,237,128,229
Honolulu,2022-01-17,2377,1927,2543
Kauai,2022-01-17,180,157,215
Maui,2022-01-17,516,473,499
Missing,2022-01-17,0,0,55
Hawaii,2022-01-18,519,356,424
Honolulu,2022-01-18,2877,2372,2971
Kauai,2022-01-18,250,241,275
Maui,2022-01-18,794,719,753
Missing,2022-01-18,0,0,44
Hawaii,2022-01-19,468,363,461
Honolulu,2022-01-19,2942,2507,3378
Kauai,2022-01-19,308,295,349
Maui,2022-01-19,567,485,519
Missing,2022-01-19,0,0,87
Hawaii,2022-01-20,450,367,419
Honolulu,2022-01-20,2106,1756,2138
Kauai,2022-01-20,230,225,277
Maui,2022-01-20,587,516,552
Missing,2022-01-20,0,0,29
Hawaii,2022-01-21,393,287,365
Honolulu,2022-01-21,2400,2103,2478
Kauai,2022-01-21,242,229,240
Maui,2022-01-21,541,465,494
Missing,2022-01-21,0,0,37
Hawaii,2022-01-22,300,244,379
Honolulu,2022-01-22,1493,1312,1627
Kauai,2022-01-22,193,191,211
Maui,2022-01-22,504,478,508
Missing,2022-01-22,0,0,68
Hawaii,2022-01-23,122,107,259
Honolulu,2022-01-23,1440,1269,1983
Kauai,2022-01-23,133,130,139
Maui,2022-01-23,203,200,392
Missing,2022-01-23,0,0,50
Hawaii,2022-01-24,181,133,247
Honolulu,2022-01-24,1568,1254,2464
Kauai,2022-01-24,133,120,500
Maui,2022-01-24,369,276,700
Missing,2022-01-24,0,0,140
Hawaii,2022-01-25,417,336,914
Honolulu,2022-01-25,1875,1591,7580
Kauai,2022-01-25,245,224,532
Maui,2022-01-25,342,297,950
Missing,2022-01-25,0,0,437
Hawaii,2022-01-26,339,287,1335
Honolulu,2022-01-26,1218,1004,7151
Kauai,2022-01-26,225,211,992
Maui,2022-01-26,402,346,1623
Missing,2022-01-26,0,0,598
Hawaii,2022-01-27,374,300,1840
Honolulu,2022-01-27,1355,1180,8229
Kauai,2022-01-27,199,180,800
Maui,2022-01-27,274,240,1408
Missing,2022-01-27,0,0,393
Hawaii,2022-01-28,222,296,1683
Honolulu,2022-01-28,1130,1074,9397
Kauai,2022-01-28,152,135,882
Maui,2022-01-28,182,157,1028
Missing,2022-01-28,0,0,571
Hawaii,2022-01-29,257,191,1138
Honolulu,2022-01-29,962,862,8622
Kauai,2022-01-29,118,107,548
Maui,2022-01-29,268,247,2232
Missing,2022-01-29,0,0,372
Hawaii,2022-01-30,86,95,805
Honolulu,2022-01-30,602,515,4612
Kauai,2022-01-30,42,36,304
Maui,2022-01-30,90,87,421
Missing,2022-01-30,0,0,231
Hawaii,2022-01-31,132,80,652
Honolulu,2022-01-31,793,654,6578
Kauai,2022-01-31,99,89,631
Maui,2022-01-31,180,143,1289
Missing,2022-01-31,0,1,518
Hawaii,2022-02-01,203,171,1412
Honolulu,2022-02-01,833,707,5968
Kauai,2022-02-01,192,173,798
Maui,2022-02-01,134,122,1271
Missing,2022-02-01,0,0,438
Hawaii,2022-02-02,180,182,1276
Honolulu,2022-02-02,738,650,6283
Kauai,2022-02-02,114,112,571
Maui,2022-02-02,197,166,1346
Missing,2022-02-02,0,0,415
Hawaii,2022-02-03,231,196,1671
Honolulu,2022-02-03,643,547,6060
Kauai,2022-02-03,145,139,625
Maui,2022-02-03,129,115,1248
Missing,2022-02-03,0,0,450
Hawaii,2022-02-04,139,153,1304
Honolulu,2022-02-04,554,469,6457
Kauai,2022-02-04,100,92,548
Maui,2022-02-04,126,107,1077
Missing,2022-02-04,0,0,408
Hawaii,2022-02-05,135,124,979
Honolulu,2022-02-05,587,526,7082
Kauai,2022-02-05,71,66,465
Maui,2022-02-05,98,85,1321
Missing,2022-02-05,0,0,490
Hawaii,2022-02-06,40,34,355
Honolulu,2022-02-06,305,281,3817
Kauai,2022-02-06,28,27,253
Maui,2022-02-06,39,34,399
Missing,2022-02-06,0,0,320
Hawaii,2022-02-07,73,73,823
Honolulu,2022-02-07,389,309,5248
Kauai,2022-02-07,72,68,467
Maui,2022-02-07,68,54,999
Missing,2022-02-07,0,0,497
Hawaii,2022-02-08,111,86,959
Honolulu,2022-02-08,379,335,5175
Kauai,2022-02-08,92,83,582
Maui,2022-02-08,110,98,1213
Missing,2022-02-08,0,0,570
Hawaii,2022-02-09,99,104,915
Honolulu,2022-02-09,306,278,4572
Kauai,2022-02-09,62,57,484
Maui,2022-02-09,103,98,1097
Missing,2022-02-09,0,0,451
Hawaii,2022-02-10,94,87,1348
Honolulu,2022-02-10,323,297,4241
Kauai,2022-02-10,66,62,460
Maui,2022-02-10,72,59,991
Missing,2022-02-10,0,0,512
Hawaii,2022-02-11,81,92,1255
Honolulu,2022-02-11,307,290,7069
Kauai,2022-02-11,60,59,503
Maui,2022-02-11,84,59,1003
Missing,2022-02-11,0,4,659
Hawaii,2022-02-12,71,77,1060
Honolulu,2022-02-12,280,258,6955
Kauai,2022-02-12,41,39,445
Maui,2022-02-12,64,59,1168
Missing,2022-02-12,0,0,884
Hawaii,2022-02-13,44,34,567
Honolulu,2022-02-13,176,160,3896
Kauai,2022-02-13,4,5,140
Maui,2022-02-13,46,40,555
Missing,2022-02-13,0,0,413
Hawaii,2022-02-14,26,35,682
Honolulu,2022-02-14,162,140,3987
Kauai,2022-02-14,38,37,444
Maui,2022-02-14,35,30,746
Missing,2022-02-14,0,0,354
Hawaii,2022-02-15,62,52,888
Honolulu,2022-02-15,251,239,5599
Kauai,2022-02-15,50,46,443
Maui,2022-02-15,69,55,907
Missing,2022-02-15,0,0,694
Hawaii,2022-02-16,77,60,1054
Honolulu,2022-02-16,223,172,5006
Kauai,2022-02-16,34,27,330
Maui,2022-02-16,60,52,963
Missing,2022-02-16,0,0,610
Hawaii,2022-02-17,45,40,1180
Honolulu,2022-02-17,208,176,4609
Kauai,2022-02-17,36,33,389
Maui,2022-02-17,30,29,872
Missing,2022-02-17,0,0,448
Hawaii,2022-02-18,48,27,731
Honolulu,2022-02-18,176,149,5561
Kauai,2022-02-18,29,30,524
Maui,2022-02-18,40,38,803
Missing,2022-02-18,0,0,613
Hawaii,2022-02-19,28,28,811
Honolulu,2022-02-19,124,97,4730
Kauai,2022-02-19,20,17,383
Maui,2022-02-19,19,18,959
Missing,2022-02-19,0,0,405
Hawaii,2022-02-20,12,10,302
Honolulu,2022-02-20,108,100,3219
Kauai,2022-02-20,12,11,199
Maui,2022-02-20,16,10,305
Missing,2022-02-20,0,0,421
Hawaii,2022-02-21,20,14,405
Honolulu,2022-02-21,93,85,2736
Kauai,2022-02-21,7,4,186
Maui,2022-02-21,15,10,581
Missing,2022-02-21,0,0,321
Hawaii,2022-02-22,24,16,386
Honolulu,2022-02-22,129,102,3709
Kauai,2022-02-22,14,17,373
Maui,2022-02-22,29,18,874
Missing,2022-02-22,0,0,414
Hawaii,2022-02-23,50,40,944
Honolulu,2022-02-23,141,121,4574
Kauai,2022-02-23,25,21,481
Maui,2022-02-23,36,32,804
Missing,2022-02-23,0,0,453
Hawaii,2022-02-24,30,25,1054
Honolulu,2022-02-24,152,138,4255
Kauai,2022-02-24,25,20,392
Maui,2022-02-24,25,19,770
Missing,2022-02-24,0,0,476
Hawaii,2022-02-25,33,27,727
Honolulu,2022-02-25,114,100,4588
Kauai,2022-02-25,23,24,461
Maui,2022-02-25,34,24,872
Missing,2022-02-25,0,0,515
Hawaii,2022-02-26,29,30,832
Honolulu,2022-02-26,93,74,4630
Kauai,2022-02-26,19,19,290
Maui,2022-02-26,25,22,971
Missing,2022-02-26,0,0,326
Hawaii,2022-02-27,10,7,230
Honolulu,2022-02-27,62,56,2736
Kauai,2022-02-27,16,15,195
Maui,2022-02-27,14,13,268
Missing,2022-02-27,0,0,285
Hawaii,2022-02-28,24,16,422
Honolulu,2022-02-28,105,79,2848
Kauai,2022-02-28,18,17,307
Maui,2022-02-28,13,8,535
Missing,2022-02-28,0,0,357
Hawaii,2022-03-01,28,16,581
Honolulu,2022-03-01,115,87,3668
Kauai,2022-03-01,17,12,236
Maui,2022-03-01,37,29,742
Missing,2022-03-01,0,0,445
Hawaii,2022-03-02,19,18,595
Honolulu,2022-03-02,97,74,3762
Kauai,2022-03-02,12,10,272
Maui,2022-03-02,24,19,727
Missing,2022-03-02,0,0,400
Hawaii,2022-03-03,16,18,911
Honolulu,2022-03-03,93,81,3281
Kauai,2022-03-03,16,13,304
Maui,2022-03-03,21,17,639
Missing,2022-03-03,0,0,311
Hawaii,2022-03-04,19,16,438
Honolulu,2022-03-04,83,64,4084
Kauai,2022-03-04,7,7,284
Maui,2022-03-04,24,20,614
Missing,2022-03-04,0,0,400
Hawaii,2022-03-05,12,13,654
Honolulu,2022-03-05,63,57,3601
Kauai,2022-03-05,8,8,221
Maui,2022-03-05,16,15,572
Missing,2022-03-05,0,0,382
Hawaii,2022-03-06,9,6,267
Honolulu,2022-03-06,67,64,2092
Kauai,2022-03-06,2,1,163
Maui,2022-03-06,8,5,206
Missing,2022-03-06,0,0,108
Hawaii,2022-03-07,17,5,357
Honolulu,2022-03-07,95,77,3211
Kauai,2022-03-07,16,11,264
Maui,2022-03-07,9,9,505
Missing,2022-03-07,0,0,231
Hawaii,2022-03-08,9,4,495
Honolulu,2022-03-08,94,83,2723
Kauai,2022-03-08,9,6,208
Maui,2022-03-08,21,20,609
Missing,2022-03-08,0,0,467
Hawaii,2022-03-09,13,6,595
Honolulu,2022-03-09,75,61,3573
Kauai,2022-03-09,13,10,276
Maui,2022-03-09,24,19,662
Missing,2022-03-09,0,0,277
Hawaii,2022-03-10,12,8,646
Honolulu,2022-03-10,76,60,3048
Kauai,2022-03-10,5,3,261
Maui,2022-03-10,10,10,573
Missing,2022-03-10,0,0,232
Hawaii,2022-03-11,16,14,580
Honolulu,2022-03-11,106,91,3704
Kauai,2022-03-11,6,8,216
Maui,2022-03-11,21,14,454
Missing,2022-03-11,0,0,264
Hawaii,2022-03-12,10,10,573
Honolulu,2022-03-12,52,47,2682
Kauai,2022-03-12,2,1,162
Maui,2022-03-12,19,18,485
Missing,2022-03-12,0,0,232
Hawaii,2022-03-13,2,2,178
Honolulu,2022-03-13,38,32,1793
Kauai,2022-03-13,1,1,183
Maui,2022-03-13,3,3,171
Missing,2022-03-13,0,0,119
Hawaii,2022-03-14,15,7,384
Honolulu,2022-03-14,57,46,2587
Kauai,2022-03-14,8,7,211
Maui,2022-03-14,18,16,355
Missing,2022-03-14,0,0,212
Hawaii,2022-03-15,8,4,405
Honolulu,2022-03-15,76,71,1881
Kauai,2022-03-15,3,2,208
Maui,2022-03-15,12,10,649
Missing,2022-03-15,0,0,208
Hawaii,2022-03-16,7,8,407
Honolulu,2022-03-16,82,72,2679
Kauai,2022-03-16,5,5,189
Maui,2022-03-16,15,11,453
Missing,2022-03-16,0,0,252
Hawaii,2022-03-17,6,4,618
Honolulu,2022-03-17,84,74,1862
Kauai,2022-03-17,8,7,218
Maui,2022-03-17,8,6,496
Missing,2022-03-17,0,0,217
Hawaii,2022-03-18,9,6,501
Honolulu,2022-03-18,76,59,2848
Kauai,2022-03-18,14,10,252
Maui,2022-03-18,6,4,451
Missing,2022-03-18,0,0,229
Hawaii,2022-03-19,12,3,495
Honolulu,2022-03-19,81,63,2262
Kauai,2022-03-19,7,5,170
Maui,2022-03-19,13,13,501
Missing,2022-03-19,0,0,188
Hawaii,2022-03-20,3,4,293
Honolulu,2022-03-20,85,71,1983
Kauai,2022-03-20,5,5,213
Maui,2022-03-20,3,5,207
Missing,2022-03-20,0,0,118
Hawaii,2022-03-21,13,5,351
Honolulu,2022-03-21,122,88,2789
Kauai,2022-03-21,17,6,216
Maui,2022-03-21,11,8,455
Missing,2022-03-21,0,0,178
Hawaii,2022-03-22,16,17,477
Honolulu,2022-03-22,104,81,1950
Kauai,2022-03-22,8,7,194
Maui,2022-03-22,17,16,520
Missing,2022-03-22,0,0,187
Hawaii,2022-03-23,11,8,466
Honolulu,2022-03-23,122,105,2938
Kauai,2022-03-23,13,13,194
Maui,2022-03-23,11,11,455
Missing,2022-03-23,0,0,254
Hawaii,2022-03-24,22,18,674
Honolulu,2022-03-24,109,83,1990
Kauai,2022-03-24,7,7,198
Maui,2022-03-24,7,6,431
Missing,2022-03-24,0,0,166
Hawaii,2022-03-25,19,13,507
Honolulu,2022-03-25,135,109,2972
Kauai,2022-03-25,1,1,112
Maui,2022-03-25,13,6,354
Missing,2022-03-25,0,0,293
Hawaii,2022-03-26,4,7,378
Honolulu,2022-03-26,104,85,2192
Kauai,2022-03-26,5,5,136
Maui,2022-03-26,5,5,372
Missing,2022-03-26,0,0,295
Hawaii,2022-03-27,4,4,167
Honolulu,2022-03-27,67,52,1493
Kauai,2022-03-27,1,1,139
Maui,2022-03-27,5,4,143
Missing,2022-03-27,0,0,190
Hawaii,2022-03-28,9,0,282
Honolulu,2022-03-28,129,104,2222
Kauai,2022-03-28,2,3,133
Maui,2022-03-28,21,5,356
Missing,2022-03-28,0,0,196
Hawaii,2022-03-29,8,5,399
Honolulu,2022-03-29,129,111,2226
Kauai,2022-03-29,10,8,192
Maui,2022-03-29,25,16,477
Missing,2022-03-29,0,0,412
Hawaii,2022-03-30,22,15,393
Honolulu,2022-03-30,165,128,2881
Kauai,2022-03-30,2,3,135
Maui,2022-03-30,15,12,532
Missing,2022-03-30,0,0,261
Hawaii,2022-03-31,18,14,353
Honolulu,2022-03-31,145,111,2158
Kauai,2022-03-31,7,6,155
Maui,2022-03-31,21,19,451
Missing,2022-03-31,0,0,219
Hawaii,2022-04-01,23,8,374
Honolulu,2022-04-01,137,93,2230
Kauai,2022-04-01,3,2,96
Maui,2022-04-01,16,11,408
Missing,2022-04-01,0,0,235
Hawaii,2022-04-02,18,11,378
Honolulu,2022-04-02,92,68,1689
Kauai,2022-04-02,4,2,99
Maui,2022-04-02,21,17,302
Missing,2022-04-02,0,0,112
Hawaii,2022-04-03,14,13,188
Honolulu,2022-04-03,98,86,1785
Kauai,2022-04-03,5,5,113
Maui,2022-04-03,4,3,153
Missing,2022-04-03,0,0,122
Hawaii,2022-04-04,26,10,251
Honolulu,2022-04-04,124,96,2092
Kauai,2022-04-04,10,9,119
Maui,2022-04-04,17,8,416
Missing,2022-04-04,0,0,142
Hawaii,2022-04-05,31,21,359
Honolulu,2022-04-05,160,117,1816
Kauai,2022-04-05,5,5,119
Maui,2022-04-05,21,10,388
Missing,2022-04-05,0,0,226
Hawaii,2022-04-06,40,21,350
Honolulu,2022-04-06,151,132,2613
Kauai,2022-04-06,11,10,113
Maui,2022-04-06,23,16,303
Missing,2022-04-06,0,0,201
Hawaii,2022-04-07,39,19,426
Honolulu,2022-04-07,169,131,2010
Kauai,2022-04-07,12,8,96
Maui,2022-04-07,18,10,357
Missing,2022-04-07,0,0,205
Hawaii,2022-04-08,27,18,443
Honolulu,2022-04-08,160,124,2510
Kauai,2022-04-08,7,6,112
Maui,2022-04-08,24,17,444
Missing,2022-04-08,0,0,221
Hawaii,2022-04-09,24,20,391
Honolulu,2022-04-09,113,87,1775
Kauai,2022-04-09,4,3,92
Maui,2022-04-09,23,18,344
Missing,2022-04-09,0,0,336
Hawaii,2022-04-10,11,6,161
Honolulu,2022-04-10,132,108,1530
Kauai,2022-04-10,7,7,84
Maui,2022-04-10,17,11,215
Missing,2022-04-10,0,0,124
Hawaii,2022-04-11,26,12,213
Honolulu,2022-04-11,180,134,2200
Kauai,2022-04-11,10,10,133
Maui,2022-04-11,31,16,548
Missing,2022-04-11,0,0,227
Hawaii,2022-04-12,41,21,327
Honolulu,2022-04-12,233,198,1905
Kauai,2022-04-12,14,12,116
Maui,2022-04-12,34,26,526
Missing,2022-04-12,0,0,363
Hawaii,2022-04-13,32,19,443
Honolulu,2022-04-13,249,186,2617
Kauai,2022-04-13,12,10,87
Maui,2022-04-13,39,30,462
Missing,2022-04-13,0,0,226
Hawaii,2022-04-14,61,31,442
Honolulu,2022-04-14,240,194,2386
Kauai,2022-04-14,25,24,146
Maui,2022-04-14,32,24,725
Missing,2022-04-14,0,0,331
Hawaii,2022-04-15,43,25,351
Honolulu,2022-04-15,221,165,1910
Kauai,2022-04-15,7,5,61
Maui,2022-04-15,52,37,423
Missing,2022-04-15,0,0,213
Hawaii,2022-04-16,28,12,305
Honolulu,2022-04-16,133,118,1627
Kauai,2022-04-16,20,19,127
Maui,2022-04-16,24,21,363
Missing,2022-04-16,0,0,127
Hawaii,2022-04-17,35,17,171
Honolulu,2022-04-17,185,166,1797
Kauai,2022-04-17,9,6,42
Maui,2022-04-17,13,4,149
Missing,2022-04-17,0,0,105
Hawaii,2022-04-18,50,8,304
Honolulu,2022-04-18,285,216,2373
Kauai,2022-04-18,17,13,130
Maui,2022-04-18,52,40,515
Missing,2022-04-18,0,0,254
Hawaii,2022-04-19,77,40,441
Honolulu,2022-04-19,310,237,2286
Kauai,2022-04-19,35,37,176
Maui,2022-04-19,64,45,604
Missing,2022-04-19,0,0,169
Hawaii,2022-04-20,68,40,395
Honolulu,2022-04-20,378,286,3133
Kauai,2022-04-20,41,39,198
Maui,2022-04-20,61,48,541
Missing,2022-04-20,0,0,291
Hawaii,2022-04-21,50,38,457
Honolulu,2022-04-21,311,214,2347
Kauai,2022-04-21,28,28,196
Maui,2022-04-21,66,55,487
Missing,2022-04-21,0,1,216
Hawaii,2022-04-22,86,50,470
Honolulu,2022-04-22,298,243,2665
Kauai,2022-04-22,30,30,190
Maui,2022-04-22,75,64,641
Missing,2022-04-22,0,0,238
Hawaii,2022-04-23,37,20,356
Honolulu,2022-04-23,190,154,1880
Kauai,2022-04-23,18,15,93
Maui,2022-04-23,56,45,398
Missing,2022-04-23,0,0,218
Hawaii,2022-04-24,40,21,199
Honolulu,2022-04-24,147,98,1065
Kauai,2022-04-24,18,18,107
Maui,2022-04-24,35,31,266
Missing,2022-04-24,0,0,154
Hawaii,2022-04-25,82,28,418
Honolulu,2022-04-25,407,269,2238
Kauai,2022-04-25,23,18,192
Maui,2022-04-25,63,43,457
Missing,2022-04-25,0,0,196
Hawaii,2022-04-26,82,35,387
Honolulu,2022-04-26,444,304,2448
Kauai,2022-04-26,31,23,174
Maui,2022-04-26,83,71,651
Missing,2022-04-26,0,0,417
Hawaii,2022-04-27,118,58,462
Honolulu,2022-04-27,444,307,2701
Kauai,2022-04-27,52,50,238
Maui,2022-04-27,97,83,671
Missing,2022-04-27,0,0,151
Hawaii,2022-04-28,81,43,538
Honolulu,2022-04-28,435,323,2574
Kauai,2022-04-28,28,25,189
Maui,2022-04-28,83,56,370
Missing,2022-04-28,0,0,162
Hawaii,2022-04-29,86,45,714
Honolulu,2022-04-29,414,280,2925
Kauai,2022-04-29,43,34,232
Maui,2022-04-29,101,83,556
Missing,2022-04-29,0,0,197
Hawaii,2022-04-30,101,66,469
Honolulu,2022-04-30,367,287,2054
Kauai,2022-04-30,40,33,132
Maui,2022-04-30,88,72,445
Missing,2022-04-30,0,0,157
Hawaii,2022-05-01,42,19,177
Honolulu,2022-05-01,284,202,1472
Kauai,2022-05-01,30,25,102
Maui,2022-05-01,36,28,233
Missing,2022-05-01,0,0,90
Hawaii,2022-05-02,65,19,346
Honolulu,2022-05-02,550,392,3007
Kauai,2022-05-02,46,44,282
Maui,2022-05-02,70,47,500
Missing,2022-05-02,0,0,195
Hawaii,2022-05-03,113,59,581
Honolulu,2022-05-03,587,410,2626
Kauai,2022-05-03,58,49,255
Maui,2022-05-03,152,134,720
Missing,2022-05-03,0,0,352
Hawaii,2022-05-04,150,79,517
Honolulu,2022-05-04,702,500,3179
Kauai,2022-05-04,67,56,321
Maui,2022-05-04,120,98,633
Missing,2022-05-04,0,0,289
Hawaii,2022-05-05,139,76,614
Honolulu,2022-05-05,662,510,3028
Kauai,2022-05-05,61,53,316
Maui,2022-05-05,117,92,522
Missing,2022-05-05,0,0,282
Hawaii,2022-05-06,107,56,570
Honolulu,2022-05-06,669,485,3459
Kauai,2022-05-06,70,64,316
Maui,2022-05-06,97,74,646
Missing,2022-05-06,0,0,301
Hawaii,2022-05-07,93,70,464
Honolulu,2022-05-07,468,313,2196
Kauai,2022-05-07,77,45,133
Maui,2022-05-07,94,79,434
Missing,2022-05-07,0,0,300
Hawaii,2022-05-08,44,34,275
Honolulu,2022-05-08,336,259,1568
Kauai,2022-05-08,48,43,163
Maui,2022-05-08,50,41,293
Missing,2022-05-08,0,0,122
Hawaii,2022-05-09,94,29,319
Honolulu,2022-05-09,814,526,2984
Kauai,2022-05-09,74,69,351
Maui,2022-05-09,127,92,485
Missing,2022-05-09,0,0,169
Hawaii,2022-05-10,152,100,641
Honolulu,2022-05-10,832,591,2989
Kauai,2022-05-10,96,93,340
Maui,2022-05-10,138,114,678
Missing,2022-05-10,0,0,345
Hawaii,2022-05-11,160,96,603
Honolulu,2022-05-11,870,619,3230
Kauai,2022-05-11,84,79,321
Maui,2022-05-11,139,119,681
Missing,2022-05-11,0,0,311
Hawaii,2022-05-12,135,87,854
Honolulu,2022-05-12,868,631,3591
Kauai,2022-05-12,55,56,343
Maui,2022-05-12,111,93,527
Missing,2022-05-12,0,0,181
Hawaii,2022-05-13,151,97,630
Honolulu,2022-05-13,858,573,3503
Kauai,2022-05-13,74,69,318
Maui,2022-05-13,125,112,620
Missing,2022-05-13,0,0,232
Hawaii,2022-05-14,92,78,498
Honolulu,2022-05-14,638,445,2548
Kauai,2022-05-14,47,36,140
Maui,2022-05-14,127,108,566
Missing,2022-05-14,0,0,151
Hawaii,2022-05-15,58,45,177
Honolulu,2022-05-15,374,298,1573
